,season,id,match_between,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,venue,home_captain,away_captain,player_of_the_match,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,home_key_batsman,home_key_bowler,away_key_batsman,away_key_bowler,part_of_the_day
531,2014,734005,RCB v DC,RCB,DC,DC,BOWL FIRST,186/4,170/7,186/4,170/7,RCB,RCB won by 16 runs,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Kevin Pietersen,Yuvraj Singh,False,20.0,186.0,4.0,23.0,20.0,170.0,7.0,19.0,"Yuvraj Singh,AB de Villiers","Muttiah Muralitharan,Mitchell Starc","Jean-Paul Duminy,Kedar Jadhav","Mohammed Shami,Siddarth Kaul",night
532,2014,734007,SRH v PBKS,SRH,PBKS,PBKS,BOWL FIRST,205/5,211/4,205/5,211/4,PBKS,Kings XI won by 6 wickets (with 8 balls remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Shikhar Dhawan,George Bailey,Wriddhiman Saha,False,20.0,205.0,5.0,26.0,18.4,211.0,4.0,31.0,"Naman Ojha,Shikhar Dhawan","Amit Mishra,Bhuvneshwar Kumar","Wriddhiman Saha,Manan Vohra","Rishi Dhawan,Shivam Sharma",day/night
533,2014,734009,KKR v MI,KKR,MI,KKR,BOWL FIRST,141/5,142/4,142/4,141/5,KKR,KKR won by 6 wickets (with 8 balls remaining),"Barabati Stadium, Cuttack",Gautam Gambhir,Rohit Sharma,Robin Uthappa,False,18.4,142.0,4.0,17.0,20.0,141.0,5.0,15.0,"Robin Uthappa,Yusuf Pathan","Morne Morkel,Sunil Narine","Rohit Sharma,Ambati Rayudu","Harbhajan Singh,Lasith Malinga",night
534,2014,734011,RR v DC,RR,DC,DC,BOWL FIRST,201/6,139/9,201/6,139/9,RR,Royals won by 62 runs,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Steven Smith,Kevin Pietersen,Ajinkya Rahane,False,20.0,201.0,6.0,25.0,20.0,139.0,9.0,15.0,"Ajinkya Rahane,Sanju Samson","Rajat Bhatia,James Faulkner","Manoj Tiwary,Mayank Agarwal","Imran Tahir,Shahbaz Nadeem",night
535,2014,734013,CSK v RCB,CSK,RCB,CSK,BAT FIRST,138/4,142/5,138/4,142/5,RCB,RCB won by 5 wickets (with 1 ball remaining),"JSCA International Stadium Complex, Ranchi",MS Dhoni,Virat Kohli,AB de Villiers,False,20.0,138.0,4.0,14.0,19.5,142.0,5.0,16.0,"Suresh Raina,David Hussey","Ravichandran Ashwin,David Hussey","Chris Gayle,AB de Villiers","Varun Aaron,Abu Nechim",day/night
536,2014,734015,SRH v KKR,SRH,KKR,SRH,BAT FIRST,142/8,146/3,142/8,146/3,KKR,KKR won by 7 wickets (with 2 balls remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Daren Sammy,Gautam Gambhir,Umesh Yadav,False,20.0,142.0,8.0,17.0,19.4,146.0,3.0,18.0,"David Warner,Irfan Pathan","Karn Sharma,Dale Steyn","Robin Uthappa,Yusuf Pathan","Umesh Yadav,Shakib Al Hasan",night
537,2014,734017,RR v MI,RR,MI,MI,BAT FIRST,178/3,153/8,153/8,178/3,MI,Mum Indians won by 25 runs,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Shane Watson,Rohit Sharma,Michael Hussey,False,20.0,153.0,8.0,15.0,20.0,178.0,3.0,21.0,"Karun Nair,Brad Hodge","Ankit Sharma,Dhawal Kulkarni","Lendl Simmons,Michael Hussey","Harbhajan Singh,Shreyas Gopal",day/night
538,2014,734019,DC v PBKS,DC,PBKS,PBKS,BOWL FIRST,164/7,165/6,164/7,165/6,PBKS,Kings XI won by 4 wickets (with 2 balls remaining),"Arun Jaitley Stadium, Delhi",Kevin Pietersen,George Bailey,Axar Patel,False,20.0,164.0,7.0,21.0,19.4,165.0,6.0,19.0,"Dinesh Karthik,Kevin Pietersen","Imran Tahir,Jean-Paul Duminy","Manan Vohra,Axar Patel","Sandeep Sharma,Beuran Hendricks",night
539,2014,734021,SRH v RCB,SRH,RCB,RCB,BAT FIRST,160/6,161/3,161/3,160/6,SRH,Sunrisers won by 7 wickets (with 2 balls remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Daren Sammy,Virat Kohli,David Warner,False,19.4,161.0,3.0,19.0,20.0,160.0,6.0,19.0,"David Warner,Shikhar Dhawan","Bhuvneshwar Kumar,Parvez Rasool","Virat Kohli,AB de Villiers","Varun Aaron,Yuvraj Singh",day/night
540,2014,734023,KKR v CSK,KKR,CSK,KKR,BOWL FIRST,154/4,156/2,156/2,154/4,KKR,KKR won by 8 wickets (with 12 balls remaining),"Eden Gardens, Kolkata",Gautam Gambhir,MS Dhoni,Robin Uthappa,False,18.0,156.0,2.0,22.0,20.0,154.0,4.0,17.0,"Robin Uthappa,Shakib Al Hasan","Sunil Narine,Pat Cummins","Suresh Raina,Brendon McCullum","Ravindra Jadeja,Ishwar Pandey",night
541,2014,734025,PBKS v MI,PBKS,MI,MI,BOWL FIRST,156/8,159/3,156/8,159/3,MI,Mum Indians won by 7 wickets (with 6 balls remaining),"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",George Bailey,Rohit Sharma,Lendl Simmons,False,20.0,156.0,8.0,19.0,19.0,159.0,3.0,19.0,"George Bailey,Manan Vohra","Axar Patel,Rishi Dhawan","Lendl Simmons,Rohit Sharma","Jasprit Bumrah,Shreyas Gopal",night
542,2014,734027,KKR v RCB,KKR,RCB,RCB,BOWL FIRST,195/4,165/5,195/4,165/5,KKR,KKR won by 30 runs,"Eden Gardens, Kolkata",Gautam Gambhir,Virat Kohli,Robin Uthappa,False,20.0,195.0,4.0,27.0,20.0,165.0,5.0,18.0,"Robin Uthappa,Shakib Al Hasan","Sunil Narine,Umesh Yadav","Yogesh Takawale,Virat Kohli","Mitchell Starc,Abu Nechim",day/night
543,2014,734029,CSK v SRH,CSK,SRH,SRH,BOWL FIRST,185/3,189/4,185/3,189/4,SRH,Sunrisers won by 6 wickets (with 2 balls remaining),"JSCA International Stadium Complex, Ranchi",MS Dhoni,Daren Sammy,David Warner,False,20.0,185.0,3.0,25.0,19.4,189.0,4.0,24.0,"MS Dhoni,David Hussey","Suresh Raina,John Hastings","David Warner,Shikhar Dhawan","Karn Sharma,Parvez Rasool",night
544,2014,734031,MI v DC,MI,DC,DC,BOWL FIRST,173/10,158/4,173/10,158/4,MI,Mum Indians won by 15 runs,"Wankhede Stadium, Mumbai",Rohit Sharma,Kevin Pietersen,Michael Hussey,False,19.3,173.0,10.0,23.0,20.0,158.0,4.0,19.0,"Michael Hussey,Lendl Simmons","Marchant de Lange,Shreyas Gopal","Jean-Paul Duminy,Kevin Pietersen","Imran Tahir,Jaydev Unadkat",day/night
545,2014,734033,PBKS v RR,PBKS,RR,RR,BOWL FIRST,179/4,163/8,179/4,163/8,PBKS,Kings XI won by 16 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",George Bailey,Shane Watson,Shaun Marsh,False,20.0,179.0,4.0,22.0,20.0,163.0,8.0,17.0,"Shaun Marsh,David Miller","Axar Patel,Karanveer Singh","James Faulkner,Brad Hodge","Rahul Tewatia,Vikramjeet Malik",night
546,2014,734035,RCB v CSK,RCB,CSK,CSK,BOWL FIRST,154/6,160/2,154/6,160/2,CSK,Super Kings won by 8 wickets (with 14 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,MS Dhoni,MS Dhoni,False,20.0,154.0,6.0,16.0,17.4,160.0,2.0,20.0,"Virat Kohli,Yuvraj Singh","Yuvraj Singh,Ravi Rampaul","Faf du Plessis,MS Dhoni","Ashish Nehra,Ravindra Jadeja",day/night
547,2014,734037,KKR v SRH,KKR,SRH,KKR,BOWL FIRST,160/7,161/6,161/6,160/7,KKR,KKR won by 4 wickets (with 34 balls remaining),"Eden Gardens, Kolkata",Gautam Gambhir,Daren Sammy,Yusuf Pathan,False,14.2,161.0,6.0,25.0,20.0,160.0,7.0,24.0,"Yusuf Pathan,Robin Uthappa","Shakib Al Hasan,Ryan ten Doeschate","Daren Sammy,Shikhar Dhawan","Karn Sharma,Jason Holder",night
548,2014,734039,PBKS v DC,PBKS,DC,PBKS,BOWL FIRST,115/10,119/3,119/3,115/10,PBKS,Kings XI won by 7 wickets (with 37 balls remaining),"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",George Bailey,Kevin Pietersen,Manan Vohra,False,13.5,119.0,3.0,14.0,18.1,115.0,10.0,15.0,"David Miller,Manan Vohra","Parvinder Awana,Karanveer Singh","Kevin Pietersen,Dinesh Karthik","Jaydev Unadkat,Mohammed Shami",day/night
549,2014,734041,MI v RR,MI,RR,MI,BOWL FIRST,189/4,195/5,195/5,189/4,MI,Mum Indians won by 5 wickets (with 32 balls remaining),"Wankhede Stadium, Mumbai",Rohit Sharma,Shane Watson,Corey Anderson,False,14.4,195.0,5.0,31.0,20.0,189.0,4.0,26.0,"Corey Anderson,Ambati Rayudu","Jasprit Bumrah,Kieron Pollard","Sanju Samson,Karun Nair","Kevon Cooper,Dhawal Kulkarni",night
550,2014,734043,KKR v PBKS,KKR,PBKS,PBKS,BOWL FIRST,163/8,135/8,163/8,135/8,KKR,KKR won by 28 runs,"Eden Gardens, Kolkata",Gautam Gambhir,George Bailey,Umesh Yadav,False,20.0,163.0,8.0,23.0,20.0,135.0,8.0,13.0,"Robin Uthappa,Manish Pandey","Umesh Yadav,Morne Morkel","Wriddhiman Saha,Manan Vohra","Karanveer Singh,Axar Patel",day/night
551,2014,734045,MI v CSK,MI,CSK,CSK,BOWL FIRST,173/8,176/3,173/8,176/3,CSK,Super Kings won by 7 wickets,"Brabourne Stadium, Mumbai",Rohit Sharma,MS Dhoni,Suresh Raina,False,20.0,173.0,8.0,23.0,18.4,176.0,3.0,23.0,"Lendl Simmons,Michael Hussey","Harbhajan Singh,Pragyan Ojha","Suresh Raina,David Hussey","Mohit Sharma,Ravindra Jadeja",night
552,2014,734047,CSK v PBKS,CSK,PBKS,CSK,BOWL FIRST,226/6,202/7,202/7,226/6,PBKS,Kings XI won by 24 runs,"Wankhede Stadium, Mumbai",MS Dhoni,George Bailey,Virender Sehwag,False,20.0,202.0,7.0,27.0,20.0,226.0,6.0,32.0,"Suresh Raina,MS Dhoni","Ashish Nehra,Ishwar Pandey","Virender Sehwag,David Miller","Parvinder Awana,Axar Patel",night
553,2014,734049,PBKS v KKR,PBKS,KKR,KKR,BOWL FIRST,199/4,200/7,199/4,200/7,KKR,KKR won by 3 wickets,"M.Chinnaswamy Stadium, Bengaluru",George Bailey,Gautam Gambhir,Manish Pandey,False,20.0,199.0,4.0,27.0,19.3,200.0,7.0,26.0,"Wriddhiman Saha,Manan Vohra","Karanveer Singh,Mitchell Johnson","Manish Pandey,Yusuf Pathan","Piyush Chawla,Umesh Yadav",night
554,2013,597998,KKR v DC,KKR,DC,KKR,BOWL FIRST,128/10,129/4,129/4,128/10,KKR,KKR won by 6 wickets (with 8 balls remaining),"Eden Gardens, Kolkata",Gautam Gambhir,Mahela Jayawardene,Sunil Narine,False,18.4,129.0,4.0,16.0,20.0,128.0,10.0,16.0,"Gautam Gambhir,Jacques Kallis","Sunil Narine,Rajat Bhatia","Mahela Jayawardene,David Warner","Shahbaz Nadeem,Ashish Nehra",night
555,2013,597999,RCB v MI,RCB,MI,MI,BOWL FIRST,156/5,154/5,156/5,154/5,RCB,RCB won by 2 runs,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Ricky Ponting,Chris Gayle,False,20.0,156.0,5.0,24.0,20.0,154.0,5.0,16.0,"Chris Gayle,Virat Kohli","Vinay Kumar,Murali Kartik","Dinesh Karthik,Ricky Ponting","Jasprit Bumrah,Mitchell Johnson",night
556,2013,598000,SRH v PWI,SRH,PWI,PWI,BOWL FIRST,126/6,104/10,126/6,104/10,SRH,Sunrisers won by 22 runs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kumar Sangakkara,Angelo Mathews,Amit Mishra,False,20.0,126.0,6.0,13.0,18.5,104.0,10.0,8.0,"Thisara Perera,Akshath Reddy","Dale Steyn,Amit Mishra","Robin Uthappa,Ross Taylor","Ashok Dinda,Yuvraj Singh",night
557,2013,598001,DC v RR,DC,RR,RR,BAT FIRST,165/7,160/6,160/6,165/7,RR,Royals won by 5 runs,"Arun Jaitley Stadium, Delhi",Mahela Jayawardene,Rahul Dravid,Rahul Dravid,False,20.0,160.0,6.0,16.0,20.0,165.0,7.0,19.0,"David Warner,Unmukt Chand","Umesh Yadav,Ashish Nehra","Rahul Dravid,Stuart Binny","Kevon Cooper,Sreesanth",day/night
558,2013,598002,CSK v MI,CSK,MI,MI,BAT FIRST,148/6,139/9,139/9,148/6,MI,Mum Indians won by 9 runs,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Ricky Ponting,Kieron Pollard,False,20.0,139.0,9.0,15.0,20.0,148.0,6.0,17.0,"MS Dhoni,Michael Hussey","Dwayne Bravo,Dirk Nannes","Kieron Pollard,Dinesh Karthik","Munaf Patel,Pragyan Ojha",night
559,2013,598003,PWI v PBKS,PWI,PBKS,PWI,BAT FIRST,99/9,100/2,99/9,100/2,PBKS,Kings XI won by 8 wickets (with 46 balls remaining),"Maharashtra Cricket Association Stadium, Pune",Angelo Mathews,Adam Gilchrist,Manan Vohra,False,20.0,99.0,9.0,11.0,12.2,100.0,2.0,15.0,"Abhishek Nayar,Robin Uthappa","Angelo Mathews,Rahul Sharma","Manan Vohra,Mandeep Singh","Azhar Mahmood,Praveen Kumar",day/night
560,2013,598004,SRH v RCB,SRH,RCB,RCB,BAT FIRST,130/8,130/7,130/7,130/8,SRH,Match tied (Sunrisers Hyderabad won the one-over eliminator),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kumar Sangakkara,Virat Kohli,Hanuma Vihari,True,20.0,130.0,7.0,8.0,20.0,130.0,8.0,12.0,"Hanuma Vihari,Akshath Reddy","Ishant Sharma,Hanuma Vihari","Virat Kohli,Moises Henriques","Moises Henriques,Jaydev Unadkat",night
561,2013,598005,RR v KKR,RR,KKR,KKR,BOWL FIRST,144/6,125/10,144/6,125/10,RR,Royals won by 19 runs,"Sawai Mansingh Stadium, Jaipur",Rahul Dravid,Gautam Gambhir,Siddharth Trivedi,False,20.0,144.0,6.0,19.0,19.0,125.0,10.0,12.0,"Brad Hodge,Ajinkya Rahane","Kevon Cooper,Siddharth Trivedi","Eoin Morgan,Gautam Gambhir","Sunil Narine,Laxmi Shukla",night
562,2013,598048,RCB v SRH,RCB,SRH,SRH,BAT FIRST,161/6,162/3,162/3,161/6,RCB,RCB won by 7 wickets (with 14 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Kumar Sangakkara,Virat Kohli,False,17.4,162.0,3.0,24.0,20.0,161.0,6.0,17.0,"Virat Kohli,Mayank Agarwal","RP Singh,Murali Kartik","Cameron White,Thisara Perera","Ishant Sharma,Cameron White",day/night
563,2013,598006,MI v DC,MI,DC,MI,BAT FIRST,209/5,165/9,209/5,165/9,MI,Mum Indians won by 44 runs,"Wankhede Stadium, Mumbai",Ricky Ponting,Mahela Jayawardene,Dinesh Karthik,False,20.0,209.0,5.0,31.0,20.0,165.0,9.0,20.0,"Dinesh Karthik,Rohit Sharma","Pragyan Ojha,Kieron Pollard","David Warner,Manprit Juneja","Ashish Nehra,Irfan Pathan",night
564,2013,598007,PBKS v CSK,PBKS,CSK,CSK,BOWL FIRST,138/10,139/0,138/10,139/0,CSK,Super Kings won by 10 wickets (with 16 balls remaining),"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Adam Gilchrist,MS Dhoni,Michael Hussey,False,19.5,138.0,10.0,16.0,17.2,139.0,0.0,17.0,"David Hussey,Gurkeerat Singh Mann","Piyush Chawla,Ryan Harris","Michael Hussey,Murali Vijay","Dwayne Bravo,Dirk Nannes",night
565,2013,598008,RCB v KKR,RCB,KKR,RCB,BOWL FIRST,154/8,158/2,158/2,154/8,RCB,RCB won by 8 wickets (with 15 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Gautam Gambhir,Chris Gayle,False,17.3,158.0,2.0,23.0,20.0,154.0,8.0,19.0,"Chris Gayle,Virat Kohli","RP Singh,Moises Henriques","Gautam Gambhir,Yusuf Pathan","Lakshmipathy Balaji,Ryan McLaren",day/night
566,2013,598009,PWI v RR,PWI,RR,RR,BAT FIRST,145/5,148/3,148/3,145/5,PWI,Warriors won by 7 wickets (with 8 balls remaining),"Maharashtra Cricket Association Stadium, Pune",Angelo Mathews,Rahul Dravid,Aaron Finch,False,18.4,148.0,3.0,19.0,20.0,145.0,5.0,18.0,"Aaron Finch,Robin Uthappa","Rahul Sharma,Yuvraj Singh","Rahul Dravid,Ajinkya Rahane","James Faulkner,Harmeet Singh",night
567,2013,598010,DC v SRH,DC,SRH,DC,BAT FIRST,114/8,115/7,114/8,115/7,SRH,Sunrisers won by 3 wickets (with 4 balls remaining),"Arun Jaitley Stadium, Delhi",Mahela Jayawardene,Kumar Sangakkara,Amit Mishra,False,20.0,114.0,8.0,10.0,19.2,115.0,7.0,14.0,"Kedar Jadhav,Irfan Pathan","Shahbaz Nadeem,Morne Morkel","Kumar Sangakkara,Parthiv Patel","Dale Steyn,Thisara Perera",night
568,2013,598011,MI v PWI,MI,PWI,MI,BAT FIRST,183/3,142/8,183/3,142/8,MI,Mum Indians won by 41 runs,"Wankhede Stadium, Mumbai",Ricky Ponting,Angelo Mathews,Rohit Sharma,False,20.0,183.0,3.0,25.0,20.0,142.0,8.0,16.0,"Rohit Sharma,Sachin Tendulkar","Mitchell Johnson,Kieron Pollard","Mitchell Marsh,Yuvraj Singh","Aaron Finch,Yuvraj Singh",day/night
569,2013,598012,CSK v RCB,CSK,RCB,CSK,BOWL FIRST,165/6,166/6,166/6,165/6,CSK,Super Kings won by 4 wickets (with 1 ball remaining),"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Virat Kohli,Ravindra Jadeja,False,19.5,166.0,6.0,17.0,20.0,165.0,6.0,17.0,"Ravindra Jadeja,S Badrinath","Chris Morris,Ravichandran Ashwin","AB de Villiers,Virat Kohli","Ravi Rampaul,Jamaluddin Syed Mohammad",night
570,2013,598013,KKR v SRH,KKR,SRH,KKR,BAT FIRST,180/4,132/7,180/4,132/7,KKR,KKR won by 48 runs,"Eden Gardens, Kolkata",Gautam Gambhir,Kumar Sangakkara,Gautam Gambhir,False,20.0,180.0,4.0,26.0,20.0,132.0,7.0,10.0,"Gautam Gambhir,Eoin Morgan","Jacques Kallis,Rajat Bhatia","Thisara Perera,Cameron White","Karn Sharma,Ashish Reddy",day/night
571,2013,598014,RR v PBKS,RR,PBKS,RR,BOWL FIRST,124/10,126/4,126/4,124/10,RR,Royals won by 6 wickets (with 4 balls remaining),"Sawai Mansingh Stadium, Jaipur",Rahul Dravid,Adam Gilchrist,James Faulkner,False,19.2,126.0,4.0,17.0,18.5,124.0,10.0,14.0,"Ajinkya Rahane,Shane Watson","Sreesanth,Siddharth Trivedi","David Hussey,Azhar Mahmood","Praveen Kumar,Piyush Chawla",night
572,2013,598015,CSK v PWI,CSK,PWI,PWI,BAT FIRST,159/5,135/8,135/8,159/5,PWI,Warriors won by 24 runs,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Ross Taylor,Steven Smith,False,20.0,135.0,8.0,13.0,20.0,159.0,5.0,21.0,"S Badrinath,Ravindra Jadeja","Chris Morris,Dwayne Bravo","Aaron Finch,Steven Smith","Bhuvneshwar Kumar,Ashok Dinda",night
573,2013,598016,PBKS v KKR,PBKS,KKR,KKR,BOWL FIRST,157/9,153/9,157/9,153/9,PBKS,Kings XI won by 4 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Adam Gilchrist,Gautam Gambhir,Manpreet Gony,False,20.0,157.0,9.0,19.0,20.0,153.0,9.0,19.0,"Manpreet Gony,Mandeep Singh","Azhar Mahmood,Praveen Kumar","Gautam Gambhir,Eoin Morgan","Jacques Kallis,Sunil Narine",day/night
574,2013,598017,RCB v DC,RCB,DC,RCB,BOWL FIRST,152/5,152/7,152/7,152/5,RCB,Match tied (Royal Challengers Bangalore won the one-over eliminator),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Mahela Jayawardene,Virat Kohli,True,20.0,152.0,7.0,17.0,20.0,152.0,5.0,19.0,"Virat Kohli,AB de Villiers","Jaydev Unadkat,Andrew McDonald","Kedar Jadhav,Mahela Jayawardene","Umesh Yadav,Shahbaz Nadeem",night
575,2013,598018,PWI v SRH,PWI,SRH,PWI,BOWL FIRST,119/8,108/10,108/10,119/8,SRH,Sunrisers won by 11 runs,"Maharashtra Cricket Association Stadium, Pune",Angelo Mathews,Cameron White,Amit Mishra,False,19.0,108.0,10.0,12.0,20.0,119.0,8.0,11.0,"Robin Uthappa,Angelo Mathews","Bhuvneshwar Kumar,Rahul Sharma","Biplab Samantray,Amit Mishra","Amit Mishra,Thisara Perera",day/night
576,2013,598019,RR v MI,RR,MI,RR,BAT FIRST,179/3,92/10,179/3,92/10,RR,Royals won by 87 runs,"Sawai Mansingh Stadium, Jaipur",Rahul Dravid,Ricky Ponting,Ajinkya Rahane,False,20.0,179.0,3.0,22.0,18.2,92.0,10.0,8.0,"Ajinkya Rahane,Dishant Yagnik","James Faulkner,Ajit  Chandila","Dinesh Karthik,Ambati Rayudu","Harbhajan Singh,Kieron Pollard",night
577,2013,598020,DC v CSK,DC,CSK,CSK,BAT FIRST,169/4,83/10,83/10,169/4,CSK,Super Kings won by 86 runs,"Arun Jaitley Stadium, Delhi",Mahela Jayawardene,MS Dhoni,Michael Hussey,False,17.3,83.0,10.0,6.0,20.0,169.0,4.0,22.0,"Kedar Jadhav,Virender Sehwag","Irfan Pathan,Umesh Yadav","Michael Hussey,MS Dhoni","Mohit Sharma,Ravichandran Ashwin",night
578,2013,598021,SRH v PBKS,SRH,PBKS,PBKS,BAT FIRST,123/9,127/5,127/5,123/9,SRH,Sunrisers won by 5 wickets (with 7 balls remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Cameron White,Adam Gilchrist,Hanuma Vihari,False,18.5,127.0,5.0,13.0,20.0,123.0,9.0,13.0,"Hanuma Vihari,Thisara Perera","Karn Sharma,Ishant Sharma","Adam Gilchrist,Piyush Chawla","Manpreet Gony,Praveen Kumar",night
579,2013,598022,KKR v CSK,KKR,CSK,KKR,BAT FIRST,119/9,124/6,119/9,124/6,CSK,Super Kings won by 4 wickets (with 5 balls remaining),"Eden Gardens, Kolkata",Gautam Gambhir,MS Dhoni,Ravindra Jadeja,False,20.0,119.0,9.0,14.0,19.1,124.0,6.0,13.0,"Gautam Gambhir,Yusuf Pathan","Sachithra Senanayake,Yusuf Pathan","Michael Hussey,Ravindra Jadeja","Ravindra Jadeja,Ravichandran Ashwin",day/night
580,2013,598023,RCB v RR,RCB,RR,RCB,BOWL FIRST,117/10,123/3,123/3,117/10,RCB,RCB won by 7 wickets (with 13 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Rahul Dravid,Vinay Kumar,False,17.5,123.0,3.0,14.0,19.4,117.0,10.0,16.0,"Chris Gayle,Saurabh Tiwary","RP Singh,Vinay Kumar","Rahul Dravid,Stuart Binny","Shane Watson,James Faulkner",night
581,2013,598024,DC v MI,DC,MI,MI,BAT FIRST,161/4,165/1,165/1,161/4,DC,Daredevils won by 9 wickets (with 18 balls remaining),"Arun Jaitley Stadium, Delhi",Mahela Jayawardene,Ricky Ponting,Virender Sehwag,False,17.0,165.0,1.0,25.0,20.0,161.0,4.0,18.0,"Virender Sehwag,Mahela Jayawardene","Umesh Yadav,Roelof van der Merwe","Rohit Sharma,Sachin Tendulkar","Lasith Malinga,Munaf Patel",day/night
582,2013,598025,PBKS v PWI,PBKS,PWI,PBKS,BOWL FIRST,185/4,186/3,186/3,185/4,PBKS,Kings XI won by 7 wickets (with 1 ball remaining),"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Adam Gilchrist,Aaron Finch,David Miller,False,19.5,186.0,3.0,21.0,20.0,185.0,4.0,26.0,"David Miller,Mandeep Singh","Azhar Mahmood,Manpreet Gony","Aaron Finch,Robin Uthappa","Yuvraj Singh,Bhuvneshwar Kumar",night
583,2013,598026,CSK v RR,CSK,RR,RR,BAT FIRST,185/4,186/5,186/5,185/4,CSK,Super Kings won by 5 wickets (with 1 ball remaining),"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Rahul Dravid,Michael Hussey,False,19.5,186.0,5.0,22.0,20.0,185.0,4.0,19.0,"Michael Hussey,Suresh Raina","Ravichandran Ashwin,Dwayne Bravo","Shane Watson,Stuart Binny","James Faulkner,Ajit  Chandila",night
584,2013,598027,RCB v PWI,RCB,PWI,PWI,BOWL FIRST,263/5,133/9,263/5,133/9,RCB,RCB won by 130 runs,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Aaron Finch,Chris Gayle,False,20.0,263.0,5.0,42.0,20.0,133.0,9.0,18.0,"Chris Gayle,Tillakaratne Dilshan","Chris Gayle,Ravi Rampaul","Steven Smith,Mitchell Marsh","Ashok Dinda,Luke Wright",day/night
585,2013,598059,DC v PBKS,DC,PBKS,PBKS,BOWL FIRST,120/7,121/5,120/7,121/5,PBKS,Kings XI won by 5 wickets (with 18 balls remaining),"Arun Jaitley Stadium, Delhi",Mahela Jayawardene,Adam Gilchrist,Harmeet Singh,False,20.0,120.0,7.0,12.0,17.0,121.0,5.0,16.0,"David Warner,Virender Sehwag","Roelof van der Merwe,Johan Botha","David Miller,Mandeep Singh","Harmeet Singh,Praveen Kumar",night
586,2013,598029,KKR v MI,KKR,MI,KKR,BAT FIRST,159/6,162/5,159/6,162/5,MI,Mum Indians won by 5 wickets (with 1 ball remaining),"Eden Gardens, Kolkata",Gautam Gambhir,Rohit Sharma,Dwayne Smith,False,20.0,159.0,6.0,20.0,19.5,162.0,5.0,17.0,"Jacques Kallis,Manoj Tiwary","Sunil Narine,Rajat Bhatia","Dwayne Smith,Rohit Sharma","Pragyan Ojha,Lasith Malinga",night
587,2013,598030,CSK v SRH,CSK,SRH,SRH,BAT FIRST,159/6,160/5,160/5,159/6,CSK,Super Kings won by 5 wickets (with 2 balls remaining),"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Cameron White,MS Dhoni,False,19.4,160.0,5.0,21.0,20.0,159.0,6.0,21.0,"MS Dhoni,Michael Hussey","Mohit Sharma,Dwayne Bravo","Shikhar Dhawan,Ashish Reddy","Amit Mishra,Ishant Sharma",night
588,2013,598031,KKR v PBKS,KKR,PBKS,PBKS,BAT FIRST,149/6,150/4,150/4,149/6,KKR,KKR won by 6 wickets (with 10 balls remaining),"Eden Gardens, Kolkata",Gautam Gambhir,Adam Gilchrist,Jacques Kallis,False,18.2,150.0,4.0,21.0,20.0,149.0,6.0,19.0,"Manvinder  Bisla,Eoin Morgan","Jacques Kallis,Rajat Bhatia","Manan Vohra,Gurkeerat Singh Mann","Azhar Mahmood,Harmeet Singh",night
589,2013,598032,RR v SRH,RR,SRH,SRH,BAT FIRST,144/9,146/2,146/2,144/9,RR,Royals won by 8 wickets (with 13 balls remaining),"Sawai Mansingh Stadium, Jaipur",Rahul Dravid,Kumar Sangakkara,James Faulkner,False,17.5,146.0,2.0,23.0,20.0,144.0,9.0,18.0,"Shane Watson,Rahul Dravid","James Faulkner,Ajit  Chandila","Daren Sammy,Amit Mishra","Dale Steyn,Thisara Perera",day/night
